date,new_hospitalized_patients,cumulative_hospitalized_patients,current_hospitalized_patients,new_intensive_care_patients,cumulative_intensive_care_patients,current_intensive_care_patients,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,income_support,facial_coverings,vaccination_policy,stringency_index,new_confirmed,new_deceased,new_recovered,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_recovered,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered
2021-12-03,1153.0,566775.0,11103.0,281.0,104769.0,2058.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,2.0,5.0,72.22,49858.0,127.0,438044.0,920515.0,3558022.0,119457.0,143999261.0,170492368.0,25547.0,52549400.0,34713.0,51107366.0,60260.0,103656766.0
2021-12-04,694.0,567469.0,11340.0,119.0,104888.0,2037.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,3.0,5.0,72.22,51624.0,49.0,438440.0,707500.0,3558022.0,119506.0,144437701.0,171199868.0,18314.0,52567714.0,25893.0,51133259.0,44207.0,103700973.0
2021-12-05,369.0,567838.0,11526.0,70.0,104958.0,2066.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,3.0,5.0,72.22,42252.0,29.0,438589.0,155909.0,3558022.0,119535.0,144876290.0,171355777.0,4154.0,52571868.0,4922.0,51138181.0,9076.0,103710049.0
2021-12-06,1424.0,569262.0,12096.0,307.0,105265.0,2191.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,3.0,5.0,72.22,11308.0,192.0,439237.0,1024484.0,3558022.0,119727.0,145315527.0,172380261.0,28426.0,52600294.0,25593.0,51163774.0,54019.0,103764068.0
2021-12-07,1665.0,570927.0,12714.0,408.0,105673.0,2351.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,3.0,5.0,72.22,59019.0,172.0,440066.0,909709.0,3558022.0,119899.0,145755593.0,173289970.0,23529.0,52623823.0,28930.0,51192704.0,52459.0,103816527.0
2021-12-08,1288.0,572215.0,13044.0,276.0,105949.0,2426.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,3.0,5.0,72.22,61340.0,133.0,440865.0,877017.0,3558022.0,120032.0,146196458.0,174166987.0,25486.0,52649309.0,35286.0,51227990.0,60772.0,103877299.0
2021-12-09,1250.0,573465.0,13363.0,243.0,106192.0,2461.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,3.0,5.0,72.22,56854.0,136.0,441638.0,915004.0,3558022.0,120168.0,146638096.0,175081991.0,24053.0,52673362.0,29335.0,51257325.0,53388.0,103930687.0
2021-12-10,1293.0,574758.0,13629.0,250.0,106442.0,2498.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,3.0,5.0,72.22,55339.0,150.0,442473.0,955535.0,3558022.0,120318.0,147080569.0,176037526.0,28046.0,52701408.0,38338.0,51295663.0,66384.0,103997071.0
2021-12-11,787.0,575545.0,13855.0,176.0,106618.0,2539.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,3.0,5.0,72.22,53720.0,65.0,442940.0,733885.0,3558022.0,120383.0,147523509.0,176771411.0,20251.0,52721659.0,30155.0,51325818.0,50406.0,104047477.0
2021-12-12,472.0,576017.0,14050.0,111.0,106729.0,2602.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,3.0,5.0,72.22,43848.0,48.0,443159.0,177977.0,3558022.0,120431.0,147966668.0,176949388.0,5643.0,52727302.0,6452.0,51332270.0,12095.0,104059572.0
2021-12-13,1505.0,577522.0,14527.0,379.0,107108.0,2752.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,3.0,5.0,72.22,12036.0,243.0,443933.0,1079169.0,3558022.0,120674.0,148410601.0,178028557.0,21349.0,52748651.0,30042.0,51362312.0,51391.0,104110963.0
2021-12-14,1662.0,579184.0,14819.0,362.0,107470.0,2792.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,3.0,5.0,72.22,63405.0,158.0,445100.0,929110.0,3558022.0,120832.0,148855701.0,178957667.0,27950.0,52776601.0,35820.0,51398132.0,63770.0,104174733.0
2021-12-15,1453.0,580637.0,15062.0,274.0,107744.0,2843.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,3.0,5.0,72.22,65713.0,151.0,446101.0,926031.0,3558022.0,120983.0,149301802.0,179883698.0,28416.0,52805017.0,39867.0,51437999.0,68283.0,104243016.0
2021-12-16,1342.0,581979.0,15142.0,248.0,107992.0,2832.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,3.0,5.0,72.22,60866.0,188.0,447156.0,956886.0,3558022.0,121171.0,149748958.0,180840584.0,28020.0,52833037.0,35525.0,51473524.0,63545.0,104306561.0
2021-12-17,1449.0,583428.0,15410.0,301.0,108293.0,2901.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,3.0,5.0,72.22,58128.0,162.0,448151.0,1028513.0,3558022.0,121333.0,150197109.0,181869097.0,31643.0,52864680.0,43776.0,51517300.0,75419.0,104381980.0
2021-12-18,816.0,584244.0,15370.0,190.0,108483.0,2933.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,3.0,5.0,72.22,58536.0,85.0,448891.0,807548.0,3558022.0,121418.0,150646000.0,182676645.0,24930.0,52889610.0,30220.0,51547520.0,55150.0,104437130.0
2021-12-19,485.0,584729.0,15528.0,91.0,108574.0,2936.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,3.0,5.0,72.22,48473.0,75.0,449128.0,209737.0,3558022.0,121493.0,151095128.0,182886382.0,8757.0,52898367.0,7925.0,51555445.0,16682.0,104453812.0
2021-12-20,1466.0,586195.0,15918.0,340.0,108914.0,3025.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,3.0,5.0,72.22,15075.0,224.0,449970.0,1011485.0,3558022.0,121717.0,151545098.0,183897867.0,31748.0,52930115.0,34190.0,51589635.0,65938.0,104519750.0
2021-12-21,1661.0,587856.0,16076.0,357.0,109271.0,3096.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,3.0,5.0,72.22,72832.0,229.0,451213.0,979695.0,3558022.0,121946.0,151996311.0,184877562.0,39455.0,52969570.0,39145.0,51628780.0,78600.0,104598350.0
2021-12-22,1404.0,589260.0,16118.0,322.0,109593.0,3147.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,3.0,5.0,72.22,84272.0,170.0,452365.0,1152189.0,3558022.0,122116.0,152448676.0,186029751.0,39549.0,53009119.0,37404.0,51666184.0,76953.0,104675303.0
2021-12-23,1347.0,590607.0,16060.0,323.0,109916.0,3208.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,3.0,5.0,72.22,91608.0,179.0,453573.0,1515006.0,3558022.0,122295.0,152902249.0,187544757.0,33773.0,53042892.0,30394.0,51696578.0,64167.0,104739470.0
2021-12-24,1398.0,592005.0,16173.0,316.0,110232.0,3254.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,3.0,5.0,72.22,94124.0,167.0,454659.0,1325593.0,3558022.0,122462.0,153356908.0,188870350.0,10690.0,53053582.0,11729.0,51708307.0,22419.0,104761889.0
2021-12-25,760.0,592765.0,16162.0,160.0,110392.0,3282.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,3.0,5.0,72.22,104611.0,84.0,455323.0,178615.0,3558022.0,122546.0,153812231.0,189048965.0,774.0,53054356.0,2030.0,51710337.0,2804.0,104764693.0
2021-12-26,506.0,593271.0,16365.0,93.0,110485.0,3299.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,3.0,5.0,72.22,27697.0,96.0,455508.0,262492.0,3558022.0,122642.0,154267739.0,189311457.0,4695.0,53059051.0,4755.0,51715092.0,9450.0,104774143.0
2021-12-27,1634.0,594905.0,16921.0,328.0,110813.0,3333.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,3.0,5.0,72.22,30383.0,256.0,456295.0,1314899.0,3558022.0,122898.0,154724034.0,190626356.0,30498.0,53089549.0,33217.0,51748309.0,63715.0,104837858.0
2021-12-28,2110.0,597015.0,17405.0,417.0,111230.0,3416.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,3.0,5.0,72.22,179807.0,290.0,457594.0,1233486.0,3558022.0,123188.0,155181628.0,191859842.0,38362.0,53127911.0,35357.0,51783666.0,73719.0,104911577.0
2021-12-29,1949.0,598964.0,17856.0,363.0,111593.0,3469.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,3.0,5.0,72.22,208099.0,184.0,458891.0,1329054.0,3558022.0,123372.0,155640519.0,193188896.0,39867.0,53167778.0,33304.0,51816970.0,73171.0,104984748.0
2021-12-30,1922.0,600886.0,18321.0,299.0,111892.0,3506.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,3.0,5.0,72.22,206243.0,180.0,460123.0,1598283.0,3558022.0,123552.0,156100642.0,194787179.0,35917.0,53203695.0,29677.0,51846647.0,65594.0,105050342.0
2021-12-31,1928.0,602814.0,18715.0,320.0,112212.0,3543.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,3.0,5.0,72.22,232200.0,189.0,461407.0,1604390.0,3558022.0,123741.0,156562049.0,196391569.0,12044.0,53215739.0,11336.0,51857983.0,23380.0,105073722.0
2022-01-01,1102.0,603916.0,18811.0,197.0,112409.0,3560.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,3.0,5.0,72.22,219126.0,110.0,462266.0,196014.0,3558022.0,123851.0,157024315.0,196587583.0,1493.0,53217232.0,1781.0,51859764.0,3274.0,105076996.0
2022-01-02,652.0,604568.0,19043.0,101.0,112510.0,3572.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,3.0,5.0,72.22,58432.0,91.0,462576.0,375056.0,3558022.0,123942.0,157486891.0,196962639.0,6093.0,53223325.0,5095.0,51864859.0,11188.0,105088184.0
2022-01-03,2160.0,606728.0,19606.0,352.0,112862.0,3654.0,1.0,2.0,2.0,1.0,2.0,0.0,2.0,1.0,3.0,5.0,66.67,67461.0,270.0,463863.0,1926832.0,3558022.0,124212.0,157950754.0,198889471.0,36350.0,53259675.0,37029.0,51901888.0,73379.0,105161563.0
2022-01-04,2881.0,609609.0,20186.0,460.0,113322.0,3665.0,1.0,2.0,2.0,1.0,2.0,0.0,2.0,1.0,3.0,5.0,66.67,271686.0,351.0,465820.0,1682501.0,3558022.0,124563.0,158416574.0,200571972.0,41869.0,53301544.0,40786.0,51942674.0,82655.0,105244218.0
2022-01-05,2483.0,612092.0,20688.0,396.0,113718.0,3695.0,1.0,2.0,2.0,1.0,2.0,0.0,2.0,1.0,3.0,5.0,66.67,332252.0,246.0,467508.0,1711814.0,3558022.0,124809.0,158884082.0,202283786.0,60927.0,53362471.0,43893.0,51986567.0,104820.0,105349038.0
2022-01-06,2401.0,614493.0,21169.0,410.0,114128.0,3759.0,1.0,2.0,2.0,1.0,2.0,0.0,2.0,1.0,3.0,5.0,66.67,261481.0,204.0,469181.0,1909730.0,3558022.0,125013.0,159353263.0,204193516.0,44232.0,53406703.0,40361.0,52026928.0,84593.0,105433631.0
2022-01-07,2308.0,616801.0,21605.0,358.0,114486.0,3815.0,1.0,2.0,2.0,1.0,2.0,0.0,2.0,1.0,3.0,5.0,66.67,328214.0,193.0,470797.0,1815491.0,3558022.0,125206.0,159824060.0,206009007.0,50808.0,53457511.0,46954.0,52073882.0,97762.0,105531393.0
2022-01-08,1485.0,618286.0,21721.0,243.0,114729.0,3821.0,1.0,2.0,2.0,1.0,2.0,0.0,2.0,1.0,3.0,5.0,66.67,303669.0,142.0,472027.0,1281183.0,3558022.0,125348.0,160296087.0,207290190.0,45003.0,53502514.0,35071.0,52108953.0,80074.0,105611467.0
2022-01-09,842.0,619128.0,21982.0,151.0,114880.0,3847.0,1.0,2.0,2.0,1.0,2.0,0.0,2.0,1.0,3.0,5.0,66.67,296097.0,90.0,472488.0,445375.0,3558022.0,125438.0,160768575.0,207735565.0,15598.0,53518112.0,11485.0,52120438.0,27083.0,105638550.0
2022-01-10,2543.0,621671.0,22749.0,380.0,115260.0,3904.0,1.0,2.0,2.0,1.0,2.0,0.0,2.0,1.0,3.0,5.0,66.67,93896.0,280.0,473916.0,2221976.0,3558022.0,125718.0,161242491.0,209957541.0,35330.0,53553442.0,43149.0,52163587.0,78479.0,105717029.0
2022-01-11,3149.0,624820.0,23371.0,492.0,115752.0,3969.0,1.0,2.0,2.0,1.0,2.0,0.0,2.0,1.0,3.0,5.0,66.67,368149.0,341.0,476124.0,1634276.0,3558022.0,126059.0,161718615.0,211591817.0,41911.0,53595353.0,42538.0,52206125.0,84449.0,105801478.0
2022-01-12,2806.0,627626.0,23889.0,381.0,116133.0,3985.0,1.0,2.0,2.0,1.0,2.0,0.0,2.0,1.0,3.0,5.0,66.67,361719.0,246.0,478097.0,1504706.0,3558022.0,126305.0,162196712.0,213096523.0,60346.0,53655699.0,49542.0,52255667.0,109888.0,105911366.0
2022-01-13,2513.0,630139.0,24154.0,334.0,116467.0,3939.0,1.0,2.0,2.0,1.0,2.0,0.0,2.0,1.0,3.0,5.0,66.67,305322.0,225.0,480068.0,1412064.0,3558022.0,126530.0,162676780.0,214508587.0,38203.0,53693902.0,40651.0,52296318.0,78854.0,105990220.0
2022-01-14,2486.0,632625.0,24511.0,310.0,116777.0,3895.0,1.0,2.0,2.0,1.0,2.0,0.0,2.0,1.0,3.0,5.0,66.67,329371.0,191.0,481964.0,1421071.0,3558022.0,126721.0,163158744.0,215929658.0,42559.0,53736461.0,43625.0,52339943.0,86184.0,106076404.0
2022-01-15,1690.0,634315.0,24544.0,218.0,116995.0,3852.0,1.0,2.0,2.0,1.0,2.0,0.0,2.0,1.0,3.0,5.0,66.67,324580.0,148.0,483438.0,1056035.0,3558022.0,126869.0,163642182.0,216985693.0,39386.0,53775847.0,31405.0,52371348.0,70791.0,106147195.0
2022-01-16,1029.0,635344.0,24887.0,119.0,117114.0,3852.0,1.0,2.0,2.0,1.0,2.0,0.0,2.0,1.0,3.0,5.0,66.67,278129.0,98.0,484007.0,379018.0,3558022.0,126967.0,164126189.0,217364711.0,11399.0,53787246.0,8994.0,52380342.0,20393.0,106167588.0
2022-01-17,2815.0,638159.0,25776.0,355.0,117469.0,3913.0,1.0,2.0,2.0,1.0,2.0,0.0,2.0,1.0,3.0,5.0,66.67,102144.0,296.0,485556.0,1786401.0,3558022.0,127263.0,164611745.0,219151112.0,24713.0,53811959.0,28090.0,52408432.0,52803.0,106220391.0
2022-01-18,3509.0,641668.0,26526.0,367.0,117836.0,3881.0,1.0,2.0,2.0,1.0,2.0,0.0,2.0,1.0,3.0,5.0,66.67,464769.0,375.0,487977.0,1489186.0,3558022.0,127638.0,165099722.0,220640298.0,28304.0,53840263.0,32046.0,52440478.0,60350.0,106280741.0
2022-01-19,3187.0,644855.0,27230.0,330.0,118166.0,3852.0,1.0,2.0,2.0,1.0,2.0,0.0,2.0,1.0,3.0,5.0,66.67,436167.0,231.0,490192.0,1509414.0,3558022.0,127869.0,165589914.0,222149712.0,43201.0,53883464.0,40417.0,52480895.0,83618.0,106364359.0
2022-01-20,3053.0,647908.0,27931.0,301.0,118467.0,3842.0,1.0,2.0,2.0,1.0,2.0,0.0,2.0,1.0,3.0,5.0,66.67,425183.0,245.0,492256.0,1398093.0,3558022.0,128114.0,166082170.0,223547805.0,23599.0,53907063.0,29569.0,52510464.0,53168.0,106417527.0
2022-01-21,3077.0,650985.0,28457.0,329.0,118796.0,3792.0,1.0,2.0,2.0,1.0,2.0,0.0,2.0,1.0,3.0,5.0,66.67,400851.0,233.0,494500.0,1365957.0,3558022.0,128347.0,166576670.0,224913762.0,28183.0,53935246.0,33175.0,52543639.0,61358.0,106478885.0
2022-01-22,1994.0,652979.0,28515.0,214.0,119010.0,3746.0,1.0,2.0,2.0,1.0,2.0,0.0,2.0,1.0,3.0,5.0,66.67,389320.0,167.0,496206.0,1025422.0,3558022.0,128514.0,167072876.0,225939184.0,27619.0,53962865.0,27320.0,52570959.0,54939.0,106533824.0
2022-01-23,1094.0,654073.0,28838.0,143.0,119153.0,3760.0,1.0,2.0,2.0,1.0,2.0,0.0,2.0,1.0,3.0,5.0,66.67,301614.0,115.0,496840.0,350644.0,3558022.0,128629.0,167569716.0,226289828.0,6709.0,53969574.0,7500.0,52578459.0,14209.0,106548033.0
2022-01-24,3353.0,657426.0,29748.0,337.0,119490.0,3776.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,3.0,5.0,72.22,108481.0,393.0,498806.0,1697518.0,3558022.0,129022.0,168068522.0,227987346.0,16258.0,53985832.0,25437.0,52603896.0,41695.0,106589728.0
2022-01-25,3842.0,661268.0,30189.0,380.0,119870.0,3741.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,3.0,5.0,72.22,501635.0,467.0,501762.0,1297741.0,3558022.0,129489.0,168570284.0,229285087.0,19013.0,54004845.0,28868.0,52632764.0,47881.0,106637609.0
2022-01-26,3297.0,664565.0,30624.0,341.0,120211.0,3712.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,3.0,5.0,72.22,428008.0,258.0,504330.0,1264898.0,3558022.0,129747.0,169074614.0,230549985.0,28143.0,54032988.0,41334.0,52674098.0,69477.0,106707086.0
2022-01-27,3095.0,667660.0,30982.0,316.0,120527.0,3694.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,3.0,5.0,72.22,392168.0,268.0,506728.0,1133623.0,3558022.0,130015.0,169581342.0,231683608.0,16323.0,54049311.0,26087.0,52700185.0,42410.0,106749496.0
2022-01-28,3098.0,670758.0,31271.0,321.0,120848.0,3656.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,3.0,5.0,72.22,353503.0,263.0,509211.0,1098814.0,3558022.0,130278.0,170090553.0,232782422.0,21575.0,54070886.0,44240.0,52744425.0,65815.0,106815311.0
2022-01-29,1911.0,672669.0,31282.0,189.0,121037.0,3634.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,3.0,5.0,72.22,332398.0,178.0,510921.0,806096.0,3558022.0,130456.0,170601474.0,233588518.0,18418.0,54089304.0,32705.0,52777130.0,51123.0,106866434.0
2022-01-30,1090.0,673759.0,31536.0,115.0,121152.0,3641.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,3.0,5.0,72.22,249448.0,127.0,511612.0,268051.0,3558022.0,130583.0,171113086.0,233856569.0,4470.0,54093774.0,9122.0,52786252.0,13592.0,106880026.0
2022-01-31,3147.0,676906.0,32374.0,334.0,121486.0,3700.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,3.0,5.0,72.22,82657.0,348.0,513540.0,1334371.0,3558022.0,130931.0,171626626.0,235190940.0,11254.0,54105028.0,26170.0,52812422.0,37424.0,106917450.0
2022-02-01,3917.0,680823.0,32894.0,454.0,121940.0,3751.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,3.0,5.0,72.22,416896.0,381.0,516458.0,967365.0,3558022.0,131312.0,172143084.0,236158305.0,13462.0,54118490.0,27364.0,52839786.0,40826.0,106958276.0
2022-02-02,3230.0,684053.0,32720.0,366.0,122306.0,3700.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,2.0,5.0,72.22,315363.0,276.0,519409.0,927098.0,3558022.0,131588.0,172662493.0,237085403.0,20439.0,54138929.0,46165.0,52885951.0,66604.0,107024880.0
2022-02-03,3091.0,687144.0,32852.0,310.0,122616.0,3643.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,2.0,5.0,72.22,274352.0,264.0,521380.0,806464.0,3558022.0,131852.0,173183873.0,237891867.0,11442.0,54150371.0,25289.0,52911240.0,36731.0,107061611.0
2022-02-04,4033.0,691177.0,32988.0,402.0,123018.0,3618.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,2.0,5.0,72.22,241049.0,355.0,524878.0,769507.0,3558022.0,132207.0,173708751.0,238661374.0,14616.0,54164987.0,36097.0,52947337.0,50713.0,107112324.0
2022-02-05,1816.0,692993.0,32867.0,225.0,123243.0,3606.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,2.0,5.0,72.22,214542.0,170.0,526609.0,567543.0,3558022.0,132377.0,174235360.0,239228917.0,12892.0,54177879.0,31980.0,52979317.0,44872.0,107157196.0
2022-02-06,902.0,693895.0,33027.0,106.0,123349.0,3577.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,2.0,5.0,72.22,155439.0,129.0,527202.0,174451.0,3558022.0,132506.0,174762562.0,239403368.0,2720.0,54180599.0,7294.0,52986611.0,10014.0,107167210.0
2022-02-07,2830.0,696725.0,33447.0,328.0,123677.0,3622.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,2.0,5.0,72.22,46001.0,417.0,529180.0,857481.0,3558022.0,132923.0,175291742.0,240260849.0,9541.0,54190140.0,24552.0,53011163.0,34093.0,107201303.0
2022-02-08,3060.0,699785.0,33352.0,320.0,123997.0,3555.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,2.0,5.0,72.22,235267.0,691.0,531940.0,605599.0,3558022.0,133614.0,175823682.0,240866448.0,9764.0,54199904.0,20921.0,53032084.0,30685.0,107231988.0
2022-02-09,2614.0,702399.0,32878.0,296.0,124293.0,3503.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,2.0,5.0,72.22,179614.0,283.0,534705.0,577215.0,3558022.0,133897.0,176358387.0,241443663.0,14323.0,54214227.0,35326.0,53067410.0,49649.0,107281637.0
2022-02-10,2420.0,704819.0,32415.0,288.0,124581.0,3416.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,2.0,5.0,72.22,153025.0,370.0,537208.0,516730.0,3558022.0,134267.0,176895595.0,241960393.0,8676.0,54222903.0,18480.0,53085890.0,27156.0,107308793.0
2022-02-11,2377.0,707196.0,31939.0,245.0,124826.0,3371.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,2.0,5.0,72.22,131376.0,269.0,539749.0,504334.0,3558022.0,134536.0,177435344.0,242464727.0,10854.0,54233757.0,25793.0,53111683.0,36647.0,107345440.0
2022-02-12,1329.0,708525.0,31522.0,156.0,124982.0,3324.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,2.0,5.0,72.22,118611.0,161.0,541311.0,383919.0,3558022.0,134697.0,177976655.0,242848646.0,8378.0,54242135.0,22614.0,53134297.0,30992.0,107376432.0
2022-02-13,697.0,709222.0,31621.0,90.0,125072.0,3305.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,2.0,5.0,72.22,86562.0,107.0,541777.0,122822.0,3558022.0,134804.0,178518432.0,242971468.0,1898.0,54244033.0,4407.0,53138704.0,6305.0,107382737.0
2022-02-14,2215.0,711437.0,31532.0,311.0,125383.0,3296.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,2.0,5.0,72.22,26475.0,385.0,543647.0,571557.0,3558022.0,135189.0,179062079.0,243543025.0,6978.0,54251011.0,14642.0,53153346.0,21620.0,107404357.0
2022-02-15,2454.0,713891.0,31091.0,291.0,125674.0,3235.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,2.0,5.0,72.22,142253.0,390.0,546183.0,418314.0,3558022.0,135579.0,179608262.0,243961339.0,7043.0,54258054.0,15963.0,53169309.0,23006.0,107427363.0
2022-02-16,1975.0,715866.0,30578.0,207.0,125881.0,3126.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,2.0,5.0,72.22,98735.0,276.0,548385.0,410733.0,3558022.0,135855.0,180156647.0,244372072.0,9388.0,54267442.0,25932.0,53195241.0,35320.0,107462683.0
2022-02-17,1882.0,717748.0,29843.0,228.0,126109.0,3055.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,2.0,5.0,72.22,92345.0,287.0,550715.0,367712.0,3558022.0,136142.0,180707362.0,244739784.0,5570.0,54273012.0,13099.0,53208340.0,18669.0,107481352.0
2022-02-18,1795.0,719543.0,29194.0,196.0,126305.0,2970.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,2.0,5.0,72.22,82553.0,304.0,552837.0,372072.0,3558022.0,136446.0,181260199.0,245111856.0,6989.0,54280001.0,18717.0,53227057.0,25706.0,107507058.0
2022-02-19,978.0,720521.0,28632.0,127.0,126432.0,2918.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,2.0,5.0,72.22,76638.0,148.0,554200.0,309241.0,3558022.0,136594.0,181814399.0,245421097.0,5367.0,54285368.0,15893.0,53242950.0,21260.0,107528318.0
2022-02-20,495.0,721016.0,28643.0,67.0,126499.0,2923.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,2.0,5.0,72.22,59003.0,114.0,554598.0,100809.0,3558022.0,136708.0,182368997.0,245521906.0,1144.0,54286512.0,2907.0,53245857.0,4051.0,107532369.0
2022-02-21,1570.0,722586.0,28383.0,210.0,126709.0,2905.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,2.0,5.0,72.22,17195.0,283.0,556126.0,445317.0,3558022.0,136991.0,182925123.0,245967223.0,4088.0,54290600.0,10159.0,53256016.0,14247.0,107546616.0
2022-02-22,1834.0,724420.0,27566.0,206.0,126915.0,2842.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,2.0,5.0,72.22,97382.0,286.0,558452.0,341626.0,3558022.0,137277.0,183483575.0,246308849.0,4444.0,54295044.0,11243.0,53267259.0,15687.0,107562303.0
2022-02-23,1592.0,726012.0,26881.0,177.0,127092.0,2753.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,2.0,5.0,72.22,66833.0,212.0,560486.0,328834.0,3558022.0,137489.0,184044061.0,246637683.0,6579.0,54301623.0,19600.0,53286859.0,26179.0,107588482.0
2022-02-24,1352.0,727364.0,26118.0,150.0,127242.0,2656.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,2.0,5.0,72.22,66732.0,281.0,562358.0,303692.0,3558022.0,137770.0,184606419.0,246941375.0,3846.0,54305469.0,9414.0,53296273.0,13260.0,107601742.0
2022-02-25,1285.0,728649.0,25484.0,111.0,127353.0,2546.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,2.0,5.0,72.22,58138.0,188.0,564082.0,305161.0,3558022.0,137958.0,185170501.0,247246536.0,5276.0,54310745.0,14931.0,53311204.0,20207.0,107621949.0
2022-02-26,712.0,729361.0,25264.0,62.0,127415.0,2484.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,2.0,5.0,72.22,53623.0,101.0,564911.0,258635.0,3558022.0,138059.0,185735412.0,247505171.0,3987.0,54314732.0,12162.0,53323366.0,16149.0,107638098.0
2022-02-27,384.0,729745.0,25277.0,59.0,127474.0,2491.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,2.0,5.0,72.22,42600.0,76.0,565221.0,89037.0,3558022.0,138135.0,186300633.0,247594208.0,879.0,54315611.0,1972.0,53325338.0,2851.0,107640949.0
2022-02-28,1210.0,730955.0,25079.0,163.0,127637.0,2456.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,2.0,5.0,72.22,13483.0,232.0,566378.0,393691.0,3558022.0,138367.0,186867011.0,247987899.0,3122.0,54318733.0,7553.0,53332891.0,10675.0,107651624.0
